Matični broj,Naziv preduzeća,Sedište,Adresa,Opština,Naziv opštine,Delatnost (KD 2010),Naziv delatnosti,Veličina preduzeća,Naziv osnivača,Napomena,Procenat udela osnivača,Ukupni prihodi (AOP 201+215+217),Ukupni rashodi (AOP 207+216+218),Svega (AOP 207),Nabavna vrednost prodate robe (AOP 208),Troškovi materijala (AOP 209),"Troškovi zarada, naknada zarada i ostali lični rashodi (AOP 210)",Troškovi amortizacije i rezervisanja (AOP 211),Ostali poslovni rashodi (AOP 212),Finansijski rashodi (AOP 216),Ostali rashodi (AOP 218),Neto dobitak (AOP 229),Neto gubitak (AOP 230),Broj zaposlenih (AOP 605)
8675295,JP SREM-GAS SREMSKA MITROVICA,Sremska Mitrovica,Trg Vojvođanskih brigada 14/I,80403,Sremska Mitrovica-grad,3522,Distribucija gasovitih goriva gasovodom                     ,srednje,OPŠTINA SREMSKA MITROVICA,,0,323677,320251,311071,0,257407,16595,30825,6244,8705,475,4639,0,24
8121460,?P URBANIZAM STARA PAZOVA,Stara Pazova,Svetosavska 11,80420,Stara Pazova,7111,Arhitektonska delatnost                                     ,malo,OPŠTINA STARA PAZOVA,,100,28240,26732,26702,0,745,15689,913,9355,15,15,1453,0,13
8591130,VODOVOD I KANALIZACIJA,Stara Pazova,Branka Radičevića 2,80420,Stara Pazova,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,Државни капитал,Lokalni nivo,100,91749,91619,90228,0,18973,44912,6317,20026,436,955,0,842,83
8591148,ČISTOĆA,Stara Pazova,Zmaj Jovina bb,80420,Stara Pazova,3811,Skupljanje otpada koji nije opasan,srednje,Државни капитал,Lokalni nivo,100,116442,114324,113711,1039,16102,65452,9036,22082,41,572,1906,0,142
8009309,RADIO SUBOTICA,Subotica,Put Jovana Mikića 12,80438,Subotica-grad,6010,Emitovanje radio-programa                                   ,malo,SKUPŠTINA OPŠTINE SUBOTICA,,100,49053,50947,50510,0,2494,41266,1518,5232,59,378,0,1948,58
8038180,JKP SUBOTIČKA TOPLANA,Subotica,Segedinski put 22,80438,Subotica-grad,3530,Snabdevanje parom i klimatizacija                           ,srednje,OPŠTINA SUBOTICA,,100,613424,595057,526685,115480,282002,60034,21307,47862,28674,39698,14706,0,86
8049548,JP SUBOTICA-TRANS,Subotica,Segedinski put 84,80438,Subotica-grad,4931,Gradski i prigradski kopneni prevoz putnika                 ,veliko,OPŠTINA SUBOTICA,,100,442871,440459,434546,0,132791,196193,73898,31664,373,5540,389,0,365
8058644,POGREBNO,Subotica,Trg žrtava fašizma 1,80438,Subotica-grad,9603,Pogrebne i srodne delatnosti                                ,malo,Skupština opštine Subotica,,100,31494,28263,27851,0,3941,18951,995,3964,2,410,2908,0,29
8065136,ČISTOĆA I ZELENILO,Subotica,Jožefa Atile 4,80438,Subotica-grad,3811,Skupljanje otpada koji nije opasan,srednje,OPŠTINA SUBOTICA,,100,306100,303492,283209,811,66972,149116,15700,50610,4314,15969,2611,0,291
8065195,VODOVOD I KANALIZACIJA,Subotica,Trg Lazara Nešića 9/a,80438,Subotica-grad,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,OPŠTINA SUBOTICA,,100,390151,388590,375004,0,59403,163265,94790,57546,2079,11507,811,0,234
8547718,JKP STADION,Subotica,Sep Ferenca 3,80438,Subotica-grad,8130,Usluge uredjenja i održavanja okoline                        ,malo,REPUBLIKA SRBIJA AUTONOMNA POKRAJINA VOJVODINA SKUPŠTINA OPŠTINE SUBOTICA,,100,69855,58471,56776,0,22387,24705,1067,8617,1472,223,10245,0,40
8594953,JP PALIĆ-LUDAŠ PALIĆ,Palić,KANJIŠKI PUT 17 A,80438,Subotica-grad,9103,"Zaštita i održavanje nepokretnih kulturnih dobara, kulturno-istorijskih lokacija, zgrada i sličnih turističkih spomenika",srednje,SKUPŠTINA OPŠTINE SUBOTICA,,0,68187,67969,66241,316,4996,28345,2780,29804,595,1133,207,0,61
8676089,JAVNO KOMUNALNO PREDUZEĆE PARKING SUBOTICA,Subotica,đure đakovića 23,80438,Subotica-grad,5221,Uslužne delatnosti u kopnenom saobraćaju                    ,malo,Скупштина општине суботица,,100,55157,44113,43840,0,5346,22074,5297,11123,1,272,11044,0,40
8681767,JKP DIMNIČAR SUBOTICA - KÉMÉNYSEPRO KKV SZABADKA,Subotica,Braće Radića 50,80438,Subotica-grad,8122,Usluge ostalog čišćenja zgrada i opreme                     ,malo,SKUPŠTINA OPŠTINE SUBOTICA,,100,28367,26927,22391,0,1540,15679,649,4523,364,4172,1440,0,29
8711585,SUBOTIČKE PIJACE,Subotica,Đure Đakovića 23,80438,Subotica-grad,6820,Iznajmljivanje vlastitih ili iznajmljenih nekretnina i upravljanje njima,malo,OPŠTINA SUBOTICA,,100,44683,48955,40077,0,2900,18376,1540,17261,3448,5430,0,4257,25
20064102,ZAVOD ZA URBANIZAM GRADA SUBOTICE,Subotica,Trg Republike 16,80438,Subotica-grad,7111,Arhitektonska delatnost                                     ,malo,ОПШТИНА СУБОТИЦА,,100,61480,60883,59528,0,3825,38258,621,16824,137,1218,597,0,45
20114223,SUBOTICAGAS,Subotica,JOVANA MIKIĆA 58,80438,Subotica-grad,3522,Distribucija gasovitih goriva gasovodom                     ,srednje,OPŠTINA SUBOTICA,,100,632995,603050,574628,462958,28617,39494,26653,16906,1724,26698,28842,0,48
8060274,JP GAS TEMERIN,Temerin,Novosadska 421,80446,Temerin,3522,Distribucija gasovitih goriva gasovodom                     ,srednje,SKUPŠTINA OPŠTINE TEMERIN,,0,223094,222664,217839,178059,6376,22867,2317,8220,4092,733,144,0,25
8658595,"JKP TEMERIN,TEMERIN",Temerin,Košut Lajoša 31/1,80446,Temerin,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,OPŠTINA TEMERIN OPŠTINSKA UPRAVA,,100,174338,173737,171515,6317,37691,74597,12573,40337,1397,825,759,0,152
8050449,KOMUNALAC TITEL,Titel,Glavna ulica 14/a,80454,Titel,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,Друштвени капитал,Lokalni nivo,0,22290,25119,24669,0,3747,12632,3601,4689,140,310,0,2829,36
8057982,JKP STANDARD VRBAS,Vrbas,Save Kovačevića 87,80462,Vrbas,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,OPŠTINA VRBAS,,0,226269,226196,217952,4625,70828,86846,15579,40074,5813,2431,66,0,233
8057982,,,,,,,,,PROJEKTNO PREDUZEĆE VRBAS VRBAS,,,,,,,,,,,,,,,
8061122,VRBAS,Vrbas,Maršala Tita 105,80462,Vrbas,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,OPŠTINSKA UPRAVA VRBAS,,100,27687,29252,29248,0,2176,20879,2553,3640,4,0,0,1565,44
8666016,JP VRBAS GAS VRBAS,Vrbas,Kozaračka 3,80462,Vrbas,3522,Distribucija gasovitih goriva gasovodom                     ,srednje,Општина Врбас,,0,423139,409817,401454,343636,14056,12315,15840,15607,7728,635,13255,0,13
8148058,ČOKA,Čoka,Palih boraca 5,80489,Čoka,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,OPŠTINA ČOKA,,100,49279,53788,53271,1454,25381,18220,2944,5272,172,345,0,4509,47
8126437,RADIO ŠID,Šid,Karađorđeva 9/IV,80497,Šid,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,SKUPŠTINA OPŠTINE ŠID,,100,21517,20105,20105,0,2758,10591,3066,3690,0,0,1301,0,20
8144494,ZAVOD ZA URBANIZAM,Šid,Kneza Miloša 2/1,80497,Šid,7111,Arhitektonska delatnost                                     ,malo,SKUPŠTINA OPŠTINE ŠID,,100,3164,3391,3385,0,372,1859,190,964,6,0,0,236,5
8154929,"JKP VODOVOD, SA PO ŠID, SVETOG SAVE 40",Šid,Svetog Save 40,80497,Šid,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,СКУПШТИНА ОПШТИНА ШИД,,100,61697,69223,67512,0,11401,34769,10539,10803,735,976,0,11938,80
8736634,JKP STANDARD ŠID,Šid,Svetog Save 80,80497,Šid,3811,Skupljanje otpada koji nije opasan,malo,OPŠTINA ŠID,,0,59990,59927,57967,4611,8045,37024,2927,5360,714,1246,93,0,107
8755418,JP SC-ŠID,Šid,Matije Gupca 5,80497,Šid,9311,Delatnost sportskih objekata                                ,malo,OPŠTINA ŠID,,0,6656,6609,6151,322,969,3519,181,1160,348,110,35,0,13
