Matični broj,Naziv preduzeća,Sedište,Adresa,Opština,Naziv opštine,Delatnost (KD 2010),Naziv delatnosti,Veličina preduzeća,Naziv osnivača,Napomena,Procenat udela osnivača,Ukupni prihodi (AOP 201+215+217),Ukupni rashodi (AOP 207+216+218),Svega (AOP 207),Nabavna vrednost prodate robe (AOP 208),Troškovi materijala (AOP 209),"Troškovi zarada, naknada zarada i ostali lični rashodi (AOP 210)",Troškovi amortizacije i rezervisanja (AOP 211),Ostali poslovni rashodi (AOP 212),Finansijski rashodi (AOP 216),Ostali rashodi (AOP 218),Neto dobitak (AOP 229),Neto gubitak (AOP 230),Broj zaposlenih (AOP 605)
20366753,RADIO BAČKI PETROVAC JP BAČKI PETROVAC,Bački Petrovac,Kolarova 4,80080,Bački Petrovac,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,SKUPŠTINA OPŠTINE BAČKI PETROVAC,,100,,,,,,,,,,,,,
8596085,BELOCRKVANSKA JEZERA,Bela Crkva,Proleterska 2,80098,Bela Crkva,8130,Usluge uredjenja i održavanja okoline                        ,malo,СО БЕЛА ЦРКВА,,100,6591,6081,5705,0,559,2595,552,1999,70,306,439,0,9
8677409,JP BELOCRKVANSKI VODOVOD I KANALIZACIJA BELA CRKVA,Bela Crkva,Dejana Brankova 22,80098,Bela Crkva,3530,Snabdevanje parom i klimatizacija                           ,malo,SKUPŠTINA OPŠTINE BELA CRKVA,,100,53134,53015,41083,0,8443,19253,1794,11593,612,11320,77,0,44
8677425,JKP BELOCRKVANSKI KOMUNALAC BELA CRKVA,Bela Crkva,Dejana Brankova 6,80098,Bela Crkva,8130,Usluge uredjenja i održavanja okoline                        ,malo,SKUPŠTINA OPŠTINA BELA CRKVA,,100,27911,27812,25860,0,3147,18258,1555,2900,646,1306,70,0,55
8724598,JP B C INFO BELA CRKVA,Bela Crkva,Proleterska 4,80098,Bela Crkva,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,SKKUPŠTINA OPŠTINA BELA CRKVA,,100,2887,2886,2769,0,64,2274,40,391,0,117,1,0,0
8807370,JATP BELA CRKVA BELA CRKVA,Bela Crkva,1. Oktobar bb,80098,Bela Crkva,4931,Gradski i prigradski kopneni prevoz putnika                 ,malo,"OPŠTINA BELA CRKVA BELA CRKVA, MILETIĆEVA 2",,100,8912,8745,8130,0,2468,3478,560,1624,236,379,150,0,8
8028362,JKP BEOČIN BEOČIN,Beočin,Desanke Maksimović 52,80101,Beočin,3811,Skupljanje otpada koji nije opasan,srednje,SKUPŠTINA OPŠTINA BEOČIN,,100,106269,105891,101101,0,18298,51107,13437,18259,196,4594,1085,0,87
8247323,JP TOPLANA BEOČIN,Beočin,Karađorđeva bb,80101,Beočin,3530,Snabdevanje parom i klimatizacija                           ,malo,Друштвени капитал,Lokalni nivo,100,43571,41759,40847,0,23362,8424,3596,5465,0,912,1700,0,10
8069565,JP KOMUNALAC BEČEJ,Bečej,LOVAČKA 5,80110,Bečej,8130,Usluge uredjenja i održavanja okoline                        ,malo,SKUPŠTINA OPŠTINA BEČEJ,,100,67535,63367,60766,4156,7652,39324,3506,6128,334,2267,4014,0,63
8069921,JP VODOKANAL BEČEJ,Bečej,DANILA KIŠA 8/a,80110,Bečej,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,SKUPŠTINA OPŠTINA BEČEJ,,100,99006,100213,98515,0,13019,41303,21402,22791,914,784,0,449,65
8161534,JP TOPLANA BEČEJ,Bečej,PETROVOSELSKI PUT 3,80110,Bečej,3530,Snabdevanje parom i klimatizacija                           ,malo,SKUPŠTINE OPŠTINE BEČEJ,,100,102300,104627,93616,0,54430,24590,6947,7649,4738,6273,0,2327,23
8688613,JP STANDARD ŽABALJ,Žabalj,SVETOG NIKOLE 7,80136,Žabalj,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINE ŽABALJ,,0,119100,116468,109805,66714,8884,18436,5550,10221,424,6239,2067,0,35
8031185,EKOS,Žitište,/ /,80144,Žitište,3522,Distribucija gasovitih goriva gasovodom                     ,malo,Друштвени капитал,Lokalni nivo,100,121243,120938,116540,84979,3632,22486,1199,4244,4041,357,246,0,44
8672741,RAZVOJ,Žitište,CARA DUŠANA 7,80144,Žitište,8130,Usluge uredjenja i održavanja okoline                        ,srednje,SKUPŠTINA OPŠTINE ŽITIŠTE,,100,174093,172458,170219,0,2174,12351,871,154823,1643,596,1635,0,18
8049637,VODOVOD I KANALIZACIJA,Zrenjanin,Petefijeva 3,80152,Zrenjanin-grad,3600,"Skupljanje, prečišćavanje i distribucija vode               ",veliko,SKUPŠTINA OPŠTINE ZRENJANIN,,100,456758,455060,437144,0,93001,187362,60494,96287,3567,14349,6109,0,304
8049653,ČISTOĆA I ZELENILO,Zrenjanin,Beogradska 17,80152,Zrenjanin-grad,3811,Skupljanje otpada koji nije opasan,srednje,IZVRŠNI ODBOR SKUPŠTINE OPŠTINE ZRENJANIN,,0,316804,314689,281757,15387,31694,197727,11540,25409,5172,27760,1179,0,359
8356041,MELKOM,Melenci,Srpskih vladara 64,80152,Zrenjanin-grad,3811,Skupljanje otpada koji nije opasan,malo,MESNA ZAJEDNICA MELENCI,,100,14482,14373,11837,1124,2177,5859,390,2287,88,2448,98,0,18
20054042,JP RADIO ZRENJANIN ZRENJANIN,Zrenjanin,Narodne omladine 1,80152,Zrenjanin-grad,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,SKUPŠTINA OPŠTINE ZRENJANIN,,100,17546,17244,16829,0,406,14257,487,1679,213,202,272,0,28
20489758,GRADSKA TOPLANA,Zrenjanin,Pančevačka bb,80152,Zrenjanin-grad,3530,Snabdevanje parom i klimatizacija                           ,malo,GRAD ZRENJANIN,,,,,,,,,,,,,,,
8169101,JP RADIO TELEVIZIJA INĐIJA INĐIJA,Inđija,Vojvode Stepe 1,80179,Inđija,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,SKUPŠTINA OPŠTINE INĐIJA,,100,14259,13671,13636,0,518,10122,461,2535,0,35,588,0,20
8584877,KOMUNALAC,Inđija,Vojvode Stepe 20/III,80179,Inđija,3811,Skupljanje otpada koji nije opasan,srednje,SKUPŠTINA OPŠTINE INĐIJA,,100,156685,155823,142424,7276,35835,75683,10773,12857,864,12535,862,0,136
8584885,VODOVOD I KANALIZACIJA,Inđija,Vojvode Stepe 48,80179,Inđija,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,СКУПШТИНА ОПШТИНЕ ИНЂИЈА,,100,145555,136677,125761,0,27343,62300,19712,16406,3004,7912,7017,0,82
8646708,JAVNO URBANISTIČKO PREDUZEĆE - U STEČAJU,Inđija,CARA DUŠANA 1,80179,Inđija,7111,Arhitektonska delatnost                                     ,malo,OPŠTINA INĐIJA,,0,186,4562,3654,0,60,3456,83,55,288,620,0,4376,6
20632348,JP INGRIN INĐIJA,Inđija,CARA DUŠANA 1,80179,Inđija,3811,Skupljanje otpada koji nije opasan,malo,SKUPŠTINA OPŠTINE INĐIJA,,100,,,,,,,,,,,,,
8411131,KOMUNALAC,Kanjiža,Narodni Park 5,80195,Kanjiža,3811,Skupljanje otpada koji nije opasan,malo,OPŠTINA KANJIŽA,,100,59062,58378,54224,2673,6304,26750,1927,16570,32,4122,1248,0,52
8020981,JP ICK,Kikinda,Generala Drapšina 20,80209,Kikinda,6010,Emitovanje radio-programa                                   ,malo,SKUPŠTINA OPŠTINE KIKINDA,,100,15218,17544,14852,0,1202,10344,1031,2275,385,2307,0,2326,20
8036446,JAVNO PREDUZEĆE AUTOPREVOZ SA PO KIKINDA,Kikinda,Đure Jakšića 2-6,80209,Kikinda,4931,Gradski i prigradski kopneni prevoz putnika                 ,srednje,СКУПШТИНА ОПШТИНЕ КИКИНДА,,100,220169,219346,213230,1034,75046,86149,13179,37822,5444,672,129,0,193
8037043,6.OKTOBAR,Kikinda,Iđoški put 4,80209,Kikinda,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,Државни капитал,Lokalni nivo,100,282955,280872,258936,0,41076,110916,41752,65192,1484,20452,1762,0,161
8792739,"JP TOPLANA KIKINDA, TRG SRPSKIH DOBROVOLJACA 12",Kikinda,Miloša Velikog 48,80209,Kikinda,3530,Snabdevanje parom i klimatizacija                           ,malo,SKUPŠTINA OPŠTINE KIKINDA,,100,179650,164420,159980,0,108638,36394,4883,10065,1421,3019,14719,0,46
8029458,JAVNO PREDUZEĆE NAŠ STAN KOVAČICA,Kovačica,Janošikova 127,80217,Kovačica,7111,Arhitektonska delatnost                                     ,malo,SKUPŠTINA OPŠTINE KOVAČICA,,0,12808,12380,12302,0,2758,5816,1358,2370,1,77,439,0,9
8077690,JKP ELAN KOVAČICA,Kovačica,Janošikova 123,80217,Kovačica,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SAVET MESNE ZAJEDNICE KOVAČICA,,0,21086,20791,20106,1112,3952,8398,1993,4651,163,522,295,0,18
8128472,4. OKTOBAR,Debeljača,Trg Maršala Tita 1,80217,Kovačica,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,MESNA ZAJEDNICA DEBELJAČA,,0,16235,16140,16024,795,2974,4337,762,7156,0,116,84,0,16
8128472,,,,,,,,,SKUPŠTINA OPŠTINE KOVAČICA,,0,,,,,,,,,,,,,
8133662,RAD,Crepaja,Trg oslobođenja 11,80217,Kovačica,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINE KOVAČICA,,100,9094,8307,8148,0,1636,4687,806,1019,103,56,787,0,12
8773378,BANAT,Uzdin,Trg Oslobođenja 1,80217,Kovačica,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINE KOVAČICA,,0,2991,2774,2626,0,719,1128,183,596,0,148,217,0,4
8786038,PADINA,Padina,TRG OSLOBOĐENJA 9,80217,Kovačica,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,Општина Ковачица,,0,11182,10410,10272,0,1902,4399,1341,2630,5,133,772,0,14
20360348,RADIO-TELEVIZIJA OPŠTINE KOVAČICA,Kovačica,?anošikova 127,80217,Kovačica,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,OPŠTINA KOVAČICA,,100,,,,,,,,,,,,,
20432799,JP POSLOVNO REKREATIVNI CENTAR RELAX KOVAČICA,Kovačica,Vinogradska 2,80217,Kovačica,9311,Delatnost sportskih objekata                                ,malo,SKUPŠTINA OPŠTINE KOVAČICA,,,,,,,,,,,,,,,
8252050,KOVINSKI KOMUNALAC SA PO KOVIN,Kovin,Sonje Marinković 6,80225,Kovin,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,Друштвени капитал,Lokalni nivo,100,159584,156413,142737,3247,23712,81161,10313,24304,1250,12426,2912,0,145
8646538,JP KOVIN-GAS KOVIN,Kovin,JNA 19,80225,Kovin,3522,Distribucija gasovitih goriva gasovodom                     ,srednje,SKUPŠTINA OPŠTINE KOVIN,,0,260408,257896,250851,226542,2660,14146,3145,4358,4813,2232,2808,0,23
8004790,JKP KOMUNALAC KULA,Kula,29. Novembra 4,80233,Kula,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINE KULA,,100,81168,81165,76773,0,11812,30943,6434,27584,0,4392,2,0,63
8005052,JKP RADNIK SIVAC,Sivac,M. Tita 186,80233,Kula,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINE KULA,,100,25437,25381,24682,0,4507,13153,1075,5947,16,683,56,0,33
8005079,JKP VODOVOD CRVENKA,Crvenka,Petra Drapšina 1,80233,Kula,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,"SKUPŠTINA OPŠTINE KULA, KULA",,100,31312,31309,29458,0,4202,19247,1784,4225,20,1831,3,0,30
8136050,JP ZAVOD ZA URBANIZAM KULA-ODŽACI,Kula,Lenjinova 8,80233,Kula,7111,Arhitektonska delatnost                                     ,malo,SKUPŠTINA OPŠTINE KULA,,0,24622,21752,21448,0,833,15913,806,3896,0,304,2767,0,16
8136050,,,,,,,,,SKUPŠTINA OPŠTINE ODŽACI,,0,,,,,,,,,,,,,
20547987,JKP 8. AVGUST,Srpska Crnja,Kralja Aleksandra 60,80250,Nova Crnja,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINE NOVA CRNJA,,100,,,,,,,,,,,,,
8259127,KJP KOMPRED NOVO MILOŠEVO,Novo Miloševo,Trg palih heroja 2-6,80268,Novi Bečej,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINE NOVI BEČEJ,,0,14564,14393,13809,0,3412,7846,816,1735,75,509,167,0,10
8285063,KOMUNALAC,Novi Bečej,Slobodana Perića 163,80268,Novi Bečej,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,СКУПШТИНА ОПШТИНА НОВИ БЕЧЕЈ,,0,131033,130909,129072,2524,77727,26909,7698,14214,264,1573,23,0,49
8662959,JP RADIO NB NOVI BEČEJ,Novi Bečej,Maršala Tita 8,80268,Novi Bečej,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,OPŠTINA NOVI BEČEJ,,0,2253,2694,2682,0,76,1494,202,910,0,12,0,450,7
8128260,JAVNO KOMUNALNO PREDUZEĆE 7. OKTOBAR NOVI KNEŽEVAC,Novi Kneževac,Karađorđeva 49,80276,Novi Kneževac,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,JAVNO KOMUNALNO PREDUZEĆE 7.OKTOBAR NOVI KNEŽEVAC,,0,97410,97177,96731,0,58745,28236,3244,6506,436,10,128,0,55
8023182,JKP INFORMATIKA NOVI SAD,Novi Sad,Bulevar Cara Lazara 3,80284,Novi Sad-grad,6110,Kablovske telekomunikacije                                  ,srednje,GRAD NOVI SAD,,,297938,269601,262594,10447,15099,183563,7835,45650,130,6877,26896,0,152
8023182,,,,,,,,,Друштвени капитал,Lokalni nivo,,,,,,,,,,,,,,
8038210,NOVOSADSKA TOPLANA,Novi Sad,Vladimira Nikolića 1,80284,Novi Sad-grad,3530,Snabdevanje parom i klimatizacija                           ,veliko,"JAVNO KOMUNALNO PREDUZEĆE NOVOSADSKA TOPLANA  SA POTPUNOM ODGOVORNOŠĆU NOVI SAD, VLADIMIRA NIKOLIĆA 1",,0,3735832,3522157,3395509,0,2403686,357084,352546,282193,67917,58731,228506,0,284
8038210,,,,,,,,,Друштвени капитал,Lokalni nivo,0,,,,,,,,,,,,,
8038210,,,,,,,,,Државни капитал,Lokalni nivo,100,,,,,,,,,,,,,
8041083,VODOVOD I KANALIZACIJA,Novi Sad,Masarikova 17,80284,Novi Sad-grad,3600,"Skupljanje, prečišćavanje i distribucija vode               ",veliko,Државни капитал,Lokalni nivo,100,1223603,1564885,1521328,0,184745,636722,505951,193910,7135,36422,0,344880,607
8041822,JGSP NOVI SAD,Novi Sad,Futoški put 46,80284,Novi Sad-grad,4931,Gradski i prigradski kopneni prevoz putnika                 ,veliko,NARODNI ODBOR GRADA NOVOG SADA,,100,2114327,2241918,2141067,0,632357,1258107,169823,80780,29149,71702,0,127591,1276
8042292,FRUŠKA GORA,Sremska Kamenica,Zmajev trg 1,80284,Novi Sad-grad,9104,Delatnost botaničkih i zooloških vrtova i zaštita prirodnih vrednosti,srednje,AUTONOMNA POKRAJINA VOJVODINA,,100,347359,346681,314380,147,24393,131123,39871,118846,1614,30687,760,0,187
8055432,JKP GRADSKO ZELENILO NOVI SAD,Novi Sad,BULEVAR MIHAJLA PUPINA 25,80284,Novi Sad-grad,8130,Usluge uredjenja i održavanja okoline                        ,veliko,SKUPŠTINA GRADA,,100,499880,498574,487416,8709,68558,297937,13342,98870,3953,7205,1370,0,429
8055475,JKP LISJE SA POTPUNOM ODGOVORNOŠĆU NOVI SAD,Novi Sad,Narodnog fronta 53,80284,Novi Sad-grad,9603,Pogrebne i srodne delatnosti                                ,veliko,SKUPŠTINA GRADA NOVOG SADA,,100,557341,555678,530066,31919,105344,243847,25377,123579,10495,15117,1762,0,308
8066531,JKP ČISTOĆA NOVI SAD,Novi Sad,Sentandrejski put 3,80284,Novi Sad-grad,3811,Skupljanje otpada koji nije opasan,veliko,SKUPŠTINA GRADA NOVOG SADA,,0,1021238,1021016,997245,0,152779,600192,98727,145547,7318,16453,1913,0,631
8073074,JKP TRŽNICA NOVI SAD,Novi Sad,Žike Popovića 4,80284,Novi Sad-grad,6820,Iznajmljivanje vlastitih ili iznajmljenih nekretnina i upravljanje njima,srednje,SKUPŠTINA GRADA NOVOG SADA,,100,387270,349327,330998,0,12501,233161,21002,64334,108,18221,35639,0,186
8113700,JP URBANIZAM  NOVI SAD,Novi Sad,Bulevar Cara Lazara 3,80284,Novi Sad-grad,7111,Arhitektonska delatnost                                     ,srednje,RO URBIS  NOVI SAD,,0,199769,197232,195495,0,6535,161348,6101,21511,13,1724,3278,0,102
8113700,,,,80284,,,,,SKUPŠTINA GRADA NOVOG SADA,,0,,,,,,,,,,,,,
8114854,STAN,Novi Sad,Lasla Gala 22,80284,Novi Sad-grad,4329,Ostali instalacioni radovi u gradjevinarstvu                 ,srednje,Државни капитал,Lokalni nivo,100,928801,933892,907816,0,185122,296714,10618,415362,21941,4135,1448,0,432
8157359,JP SPORTSKI I POSLOVNI CENTAR VOJVODINA  NOVI SAD,Novi Sad,Sutjeska 2,80284,Novi Sad-grad,9311,Delatnost sportskih objekata                                ,veliko,SKUPŠTINA GRADA NOVOG SADA,,0,539810,533606,519873,61,93116,337958,35710,53028,647,13086,2775,0,310
8157359,,,,80284,,,,,SKUPŠTINA SAMOUPRAVNE INTERESNE ZAJEDNICE ZA FIZIČKU KULTURU GRADA NOVOG SADA,,0,,,,,,,,,,,,,
8171963,PUT,Novi Sad,Rumenačka 150/a,80284,Novi Sad-grad,4211,Izgradnja puteva i autoputeva                               ,veliko,KOMUNALNO PREDUZEĆE VODOVOD,,0,2004955,1985202,1937446,0,357209,397227,63717,1119293,43100,4656,18307,0,407
8171963,,,,,,,,,SKUPŠTINA GRADA NOVI SAD,,0,,,,,,,,,,,,,
8691193,JP APOLO NOVI SAD,Novi Sad,Trg Slobode 3,80284,Novi Sad-grad,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,SKUPŠTINA GRADA NOVOG SADA,,0,60157,65968,65574,0,3016,49134,3689,9735,181,213,0,5811,70
8761809,VODE VOJVODINE,Novi Sad,Bulevar Mihajla Pupina 25,80284,Novi Sad-grad,7112,Inženjerske delatnosti i tehničko savetovanje               ,veliko,СКУПШТИНА АП ВОЈВОДИНА,,100,3794047,3727387,3037514,0,57021,418858,389408,2172227,1926,687947,50935,0,415
8762198,JP VOJVODINAŠUME PETROVARADIN,Petrovaradin,Preradovićeva 2,80284,Novi Sad-grad,210,Gajenje šuma i ostale šumarske delatnosti                   ,veliko,AUTONOMNA POKRAJINA VOJVODINA,,100,3044929,2852151,2753056,18539,349317,1368163,616026,401011,24823,74272,179757,0,1851
8831149,JKP PARKING SERVIS NOVI SAD,Novi Sad,Filipa Višnjića 47,80284,Novi Sad-grad,5221,Uslužne delatnosti u kopnenom saobraćaju                    ,srednje,SKUPŠTINA GRADA NOVOG SADA,,100,216899,208553,188876,1011,14358,118373,15186,39948,514,19163,7431,0,137
8143099,JP MLADOST OPOVO,Opovo,JNA 7,80292,Opovo,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINA OPOVO,,,37282,37141,33907,0,10316,14951,2056,6584,327,2907,64,0,33
8063753,JKP USLUGA ODŽACI,Odžaci,Železnička 45,80306,Odžaci,3811,Skupljanje otpada koji nije opasan,malo,Државни капитал,Lokalni nivo,0,57904,66109,65760,2143,16011,27372,5151,15083,29,320,0,8205,49
8220441,INFORMATIVNI CENTAR,Odžaci,Jurija Gagarina 20,80306,Odžaci,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,OPŠTINA ODŽACI,,0,8263,8161,8135,0,272,5968,360,1535,26,0,92,0,11
8006148,ATP PO PANČEVO,Pančevo,JNA 33,80314,Pančevo-grad,4931,Gradski i prigradski kopneni prevoz putnika                 ,veliko,SKUPŠTINA OPŠTINE PANČEVO,,100,446063,481653,479195,0,174175,213489,46683,44848,16,2442,0,33769,504
8077568,JKP MLADOST PANČEVO,Pančevo,Miloša Trebinjca 3,80314,Pančevo-grad,8130,Usluge uredjenja i održavanja okoline                        ,srednje,OPŠTINA PANČEVO,,0,75049,74976,72948,0,17240,35790,7187,12731,177,1851,73,0,52
8393346,RTV PANČEVO,Pančevo,Dimitrija Tucovića 2,80314,Pančevo-grad,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,OPŠTINA OPOVO,,0,64800,64799,62269,0,5116,36962,3795,16396,64,2466,1,0,57
8393346,,,,,,,,,OPŠTINA PANČEVO,,0,,,,,,,,,,,,,
8487502,JKP VODOVOD I KANALIZACIJA PO PANČEVO,Pančevo,Oslobođenja 15,80314,Pančevo-grad,3600,"Skupljanje, prečišćavanje i distribucija vode               ",veliko,GRAD PANČEVO,,100,462931,584409,480022,0,51310,219825,126568,82319,181,104206,0,122757,269
8487529,HIGIJENA,Pančevo,Cara Lazara 57,80314,Pančevo-grad,3811,Skupljanje otpada koji nije opasan,veliko,Државни капитал,Lokalni nivo,100,362927,362143,350914,5137,43645,223504,25730,52898,3180,8049,1214,0,333
8487537,ZELENILO,Pančevo,Dimitrija Tucovića 7 a,80314,Pančevo-grad,8130,Usluge uredjenja i održavanja okoline                        ,srednje,SKUPŠTINA OPŠTINA PANČEVO,,0,400077,398566,392380,15173,37914,243830,21557,73906,405,5781,1498,0,332
8488754,JKP GREJANJE PO PANČEVO,Pančevo,Cara Dušana 7,80314,Pančevo-grad,3530,Snabdevanje parom i klimatizacija                           ,srednje,GRAD PANČEVO,,0,512000,511107,472731,0,313631,105788,26754,26558,7992,30384,1280,0,131
8584281,KOMBREST,Banatski Brestovac,Maršala Tita 4a,80314,Pančevo-grad,8130,Usluge uredjenja i održavanja okoline                        ,malo,MESNA ZAJEDNICA BANATSKI BRESTOVAC,,100,6500,6374,6374,0,1270,3452,1182,470,0,0,126,0,10
8588147,JKP DOLOVI PO DOLOVO,Dolovo,Maršala Tita 5,80314,Pančevo-grad,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,ODBOR MESNE ZAJEDNICE MITA VUKOSAVLJEV,,100,14032,13864,11982,0,2737,4690,319,4236,109,1773,149,0,10
8594872,JKP OMOLJICA OMOLJICA,Omoljica,Patrijarha Arsenija Čarnojevića 1,80314,Pančevo-grad,3811,Skupljanje otpada koji nije opasan,malo,MESNA ZAJEDNICA,,100,10208,10766,10765,0,1876,7038,599,1252,1,0,0,566,15
8597642,JPK VOD-KOM JABUKA PO,Jabuka,Trg Borisa Kidriča 1,80314,Pančevo-grad,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,"MESNA ZAJEDNICA JABUKA , TRG BORISA KIDRIČA 1",,100,16356,16341,16170,0,5630,6060,64,4416,0,171,14,0,12
8603162,GLOGONJ,Glogonj,Beogradska 7,80314,Pančevo-grad,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,ODBOR MESNE ZAJEDNICE GLOGONJ,,100,6747,6731,6729,0,1096,4570,537,526,2,0,3,0,11
8685029,JKP KAČAREVO KAČAREVO,Kačarevo,Maršala Tita 37,80314,Pančevo-grad,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,MESNA ZAJEDNICA KAČAREVO,,100,20249,19124,18937,0,3357,9347,1557,4676,3,184,1078,0,17
8271356,SAVA,Pećinci,Slobodana Bajića 5,80322,Pećinci,3530,Snabdevanje parom i klimatizacija                           ,malo,SKUPŠTINA OPŠTINE PEĆINCI,,100,34779,32571,31803,0,9957,10332,3674,7840,405,363,2208,0,14
20585439,JKP KANALIZACIJA PEĆINCI PEĆINCI,Pećinci,INDUSTRIJSKA ZONA ORAČKO POLJE bb,80322,Pećinci,3811,Skupljanje otpada koji nije opasan,malo,OPŠTINA PEĆINCI,,100,,,,,,,,,,,,,
8027021,STAMBENO,Ruma,JNA 144,80357,Ruma,3530,Snabdevanje parom i klimatizacija                           ,malo,SKUPŠTINA OPŠTINA RUMA,,100,95173,101789,86527,106,52337,19813,2682,11589,1259,14003,0,6616,30
8099545,VODOVOD,Ruma,Orlovićeva bb,80357,Ruma,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,SKUPŠTINA OPŠTINA RUMA,,100,188624,188500,185489,0,48543,72405,25329,39212,1101,1910,2110,0,139
8099553,KOMUNALAC,Ruma,Jelenačka 2,80357,Ruma,3811,Skupljanje otpada koji nije opasan,srednje,SKUPŠTINA OPŠTINA RUMA,,100,121482,120844,115485,3586,14126,76572,5959,15242,241,5118,1207,0,140
8161259,PLAN,Ruma,27. Oktobar 7a,80357,Ruma,7111,Arhitektonska delatnost                                     ,malo,SKUPŠTINA OPŠTINA RUMA,,0,34805,26917,26395,0,2593,14093,813,8896,131,391,7484,0,17
8161259,,,,,,,,,SKUPŠTINA OPŠTINE PEĆINCI,,0,,,,,,,,,,,,,
8593205,JP GAS RUMA,Ruma,JNA 136.,80357,Ruma,3522,Distribucija gasovitih goriva gasovodom                     ,srednje,SKUPŠTINA OPŠTINE RUMA,,,374457,362072,360279,282252,5420,45102,13440,14065,30,1763,11946,0,43
8025886,ELGAS JP SENTA,Senta,Miksat Kalmana 37,80365,Senta,3522,Distribucija gasovitih goriva gasovodom                     ,malo,SKUPŠTINA OPŠTINE SENTA,,100,86135,86023,84826,0,58350,18999,1699,5778,177,1020,111,0,42
8139679,JKSP SENTA,Senta,Ilije Birčanina 2,80365,Senta,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,OPŠTINA SENTA,,0,,,,,,,,,,,,,
8150346,SEČANJ,Sečanj,Prvomajska bb,80373,Sečanj,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINE SEČANJ,,0,42652,43401,39099,160,9150,23983,1576,4230,403,3899,0,749,84
8685657,?P SEČANJ sa P.O. SEČANJ,Sečanj,Partizanski put 56,80373,Sečanj,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,OPŠTINA SEČANJ,,100,6831,6887,6887,0,407,5456,54,970,0,0,0,56,13
8046751,VODOKANAL SOMBOR,Sombor,Belog goluba 5,80381,Sombor-grad,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,SKUPŠTINA OPŠTINE SOMBOR,,100,257909,253179,214612,0,47607,85939,33283,47783,918,37649,4191,0,97
8046816,ČISTOĆA,Sombor,Rade Drakulića 12,80381,Sombor-grad,3811,Skupljanje otpada koji nije opasan,srednje,GRAD SOMBOR,,100,230422,220900,206521,5275,39988,117643,10639,32976,169,14210,8773,0,234
8046875,URBANIZAM I ZAŠTITU SPOMENIKA KULTURE,Sombor,Venac Radomira Putnika 18,80381,Sombor-grad,7111,Arhitektonska delatnost                                     ,malo,SKUPŠTINA OPŠTINE SOMBOR,,0,16898,17212,17111,0,322,14128,381,2280,0,101,0,314,20
8143382,JP ENERGANA,Sombor,Milete Protića 14,80381,Sombor-grad,3530,Snabdevanje parom i klimatizacija                           ,malo,SKUPŠTINA OPŠTINE SOMBOR,,100,182054,181029,171921,0,114352,42092,2708,12769,1889,7219,1025,0,44
8189544,VODOVOD,Bezdan,Somborski put bb,80381,Sombor-grad,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,MESNA ZAJEDNICA BEZDAN,,100,7502,9003,8854,0,1217,5388,894,1355,0,149,0,1501,8
