Matični broj,Naziv preduzeća,Sedište,Adresa,Opština,Naziv opštine,Delatnost (KD 2010),Naziv delatnosti,Veličina preduzeća,Naziv osnivača,Napomena,Procenat udela osnivača,Ukupni prihodi (AOP 201+215+217),Ukupni rashodi (AOP 207+216+218),Svega (AOP 207),Nabavna vrednost prodate robe (AOP 208),Troškovi materijala (AOP 209),"Troškovi zarada, naknada zarada i ostali lični rashodi (AOP 210)",Troškovi amortizacije i rezervisanja (AOP 211),Ostali poslovni rashodi (AOP 212),Finansijski rashodi (AOP 216),Ostali rashodi (AOP 218),Neto dobitak (AOP 229),Neto gubitak (AOP 230),Broj zaposlenih (AOP 605)
20567252,JATP ALIBUNAR ALIBUNAR,Alibunar,TRG SLOBODE 15,80039,Alibunar,4931,Gradski i prigradski kopneni prevoz putnika                 ,malo,SKUPŠTINA OPŠTINE ALIBUNAR,,100,4182,5673,5673,0,2583,1500,112,1478,0,0,0,1491,6
20644419,JKP SEVER ILANDŽA ILANDŽA,Ilandža,Svetog Save 2,80039,Alibunar,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINE ALIBUNAR,,100,,,,,,,,,,,,,
8023263,NAŠ DOM,Apatin,Železnička 4,80047,Apatin,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,SKUPŠTINA OPŠTINE APATIN,,100,149909,148797,142210,3093,37167,60080,6627,35243,305,6282,970,0,70
8012644,JKP TVRĐAVA BAČ,Bač,Maršala Tita 73,80055,Bač,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,SKUPŠTINA OPŠTINE BAČ,,0,81074,80669,76856,1774,15836,42774,7869,8603,1903,1910,517,0,76
8081255,JKP KOMUNALPROJEKT BAČKA PALANKA,Bačka Palanka,Trg bratstva i jedinstva 40,80063,Bačka Palanka,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,SKUPŠTINA OPŠTINE BAČKA PALANKA,,100,311398,310476,289298,5170,40383,141499,38978,63268,455,20723,922,0,191
8674809,JP TELEVIZIJA BAČKA PALANKA,Bačka Palanka,Žarka Zrenjanina 74,80063,Bačka Palanka,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,OPŠTINA BAČKA PALANKA,,100,11907,12308,12184,0,725,9540,407,1512,9,115,0,401,18
8779384,JIP RADIO BAP BAČKA PALANKA,Bačka Palanka,Žarka Zrenjanina 74/4,80063,Bačka Palanka,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,SKUPŠTINA OPŠTINE BAČKA PALANKA,,0,10667,14364,13361,0,389,11292,131,1549,0,1003,0,3697,18
8032874,KOMGRAD,Bačka Topola,Matije Korvina 18,80071,Bačka Topola,3811,Skupljanje otpada koji nije opasan,srednje,SKUPŠTINA OPŠTINE BAČKA TOPOLA,,100,112367,110911,110224,1245,25158,52859,12609,18353,3,684,2046,0,71
8744360,JIP BAČKA TOPOLA,Bačka Topola,Dunavska 8/3,80071,Bačka Topola,6010,Emitovanje radio-programa                                   ,malo,POKRAJINSKI SEKRETARIJAT ZA INFORMACIJE,,25.45,13894,13888,13734,0,571,8618,637,3908,71,83,6,0,11
8744360,,,,80071,,,,,SKUPŠTINA OPŠTINE BAČKA TOPOLA,,74.55,,,,,,,,,,,,,
8745501,JP TRŽNICA DOO BAČKA TOPOLA,Bačka Topola,Karađorđeva bb,80071,Bačka Topola,4799,"Ostala trgovina na malo izvan prodavnica, tezgi i pijaca    ",malo,OPŠTINA BAČKA TOPOLA,,100,13048,10591,9969,0,714,6323,1138,1794,487,135,2380,0,6
20366753,RADIO BAČKI PETROVAC JP BAČKI PETROVAC,Bački Petrovac,Kolarova 4,80080,Bački Petrovac,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,SKUPŠTINA OPŠTINE BAČKI PETROVAC,,100,,,,,,,,,,,,,
8596085,BELOCRKVANSKA JEZERA,Bela Crkva,Proleterska 2,80098,Bela Crkva,8130,Usluge uredjenja i održavanja okoline                        ,malo,СО БЕЛА ЦРКВА,,100,7338,7304,7022,0,667,4201,701,1453,19,263,28,0,7
8677409,JP BELOCRKVANSKI VODOVOD I KANALIZACIJA BELA CRKVA,Bela Crkva,Dejana Brankova 22,80098,Bela Crkva,3530,Snabdevanje parom i klimatizacija                           ,malo,SKUPŠTINA OPŠTINE BELA CRKVA,,100,48849,48752,48305,13,10731,23877,2115,11569,385,62,92,0,46
8677425,JKP BELOCRKVANSKI KOMUNALAC BELA CRKVA,Bela Crkva,Dejana Brankova 6,80098,Bela Crkva,8130,Usluge uredjenja i održavanja okoline                        ,malo,SKUPŠTINA OPŠTINA BELA CRKVA,,100,31612,31545,31397,39,3515,21613,1382,4848,143,5,48,0,53
8724598,JP B C INFO BELA CRKVA,Bela Crkva,Proleterska 4,80098,Bela Crkva,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,SKKUPŠTINA OPŠTINA BELA CRKVA,,100,4064,4008,4008,0,260,2943,75,730,0,0,50,0,7
8807370,JATP BELA CRKVA BELA CRKVA,Bela Crkva,1. Oktobar bb,80098,Bela Crkva,4931,Gradski i prigradski kopneni prevoz putnika                 ,malo,"OPŠTINA BELA CRKVA BELA CRKVA, MILETIĆEVA 2",,100,9340,9318,9133,0,2549,4688,720,1176,31,154,20,0,10
8028362,JKP BEOČIN BEOČIN,Beočin,Desanke Maksimović 52,80101,Beočin,3811,Skupljanje otpada koji nije opasan,srednje,SKUPŠTINA OPŠTINA BEOČIN,,100,136394,136298,132769,0,24448,77503,13112,17706,1037,2492,7,0,93
8247323,JP TOPLANA BEOČIN,Beočin,Karađorđeva bb,80101,Beočin,3530,Snabdevanje parom i klimatizacija                           ,malo,Друштвени капитал,Lokalni nivo,100,52853,51998,51141,0,33405,10982,3240,3514,404,453,805,0,11
8069565,JP KOMUNALAC BEČEJ,Bečej,LOVAČKA 5,80110,Bečej,8130,Usluge uredjenja i održavanja okoline                        ,malo,SKUPŠTINA OPŠTINA BEČEJ,,100,54129,61473,60116,4473,5060,39632,4500,6451,10,1347,0,7344,54
8069921,JP VODOKANAL BEČEJ,Bečej,DANILA KIŠA 8/a,80110,Bečej,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,SKUPŠTINA OPŠTINA BEČEJ,,100,93180,109104,106332,0,13459,47569,24944,20360,792,1980,0,15063,63
8161534,JP TOPLANA BEČEJ,Bečej,PETROVOSELSKI PUT 3,80110,Bečej,3530,Snabdevanje parom i klimatizacija                           ,malo,SKUPŠTINE OPŠTINE BEČEJ,,100,118254,137105,120215,0,82537,23261,6484,7933,8983,7907,0,18851,20
8688613,JP STANDARD ŽABALJ,Žabalj,SVETOG NIKOLE 7,80136,Žabalj,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINE ŽABALJ,,0,152246,151941,140822,89138,12236,21698,5789,11961,1289,9830,6,0,34
8031185,EKOS,Žitište,/ /,80144,Žitište,3522,Distribucija gasovitih goriva gasovodom                     ,malo,Друштвени капитал,Lokalni nivo,100,126181,173754,141124,110742,2522,23784,859,3217,5530,27100,0,47573,39
8672741,RAZVOJ,Žitište,CARA DUŠANA 7,80144,Žitište,8130,Usluge uredjenja i održavanja okoline                        ,srednje,SKUPŠTINA OPŠTINE ŽITIŠTE,,100,397400,369083,365093,0,4461,24171,1271,335190,866,3124,27359,0,35
8049637,VODOVOD I KANALIZACIJA,Zrenjanin,Petefijeva 3,80152,Zrenjanin-grad,3600,"Skupljanje, prečišćavanje i distribucija vode               ",veliko,SKUPŠTINA OPŠTINE ZRENJANIN,,100,416005,496338,474092,0,68363,216833,71340,117556,3399,18847,0,75580,305
8049653,ČISTOĆA I ZELENILO,Zrenjanin,Beogradska 17,80152,Zrenjanin-grad,3811,Skupljanje otpada koji nije opasan,srednje,IZVRŠNI ODBOR SKUPŠTINE OPŠTINE ZRENJANIN,,0,386822,383419,340884,15154,36051,243678,16894,29107,7297,35238,3014,0,361
8356041,MELKOM,Melenci,Srpskih vladara 64,80152,Zrenjanin-grad,3811,Skupljanje otpada koji nije opasan,malo,MESNA ZAJEDNICA MELENCI,,100,,,,,,,,,,,,,
20054042,JP RADIO ZRENJANIN ZRENJANIN,Zrenjanin,Narodne omladine 1,80152,Zrenjanin-grad,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,SKUPŠTINA OPŠTINE ZRENJANIN,,100,28070,27340,25806,0,627,20860,624,3695,1397,137,730,0,29
20489758,GRADSKA TOPLANA,Zrenjanin,Pančevačka bb,80152,Zrenjanin-grad,3530,Snabdevanje parom i klimatizacija                           ,malo,GRAD ZRENJANIN,,,3428,3428,3428,0,0,3418,0,10,0,0,0,0,1
8169101,JP RADIO TELEVIZIJA INĐIJA INĐIJA,Inđija,Vojvode Stepe 1,80179,Inđija,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,SKUPŠTINA OPŠTINE INĐIJA,,100,17732,17651,17600,0,589,14521,711,1779,3,48,58,0,20
8584877,KOMUNALAC,Inđija,Vojvode Stepe 20/III,80179,Inđija,3811,Skupljanje otpada koji nije opasan,srednje,SKUPŠTINA OPŠTINE INĐIJA,,100,183439,183009,156211,8889,33652,89906,11923,11841,2434,24364,430,0,150
8584885,VODOVOD I KANALIZACIJA,Inđija,Vojvode Stepe 48,80179,Inđija,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,СКУПШТИНА ОПШТИНЕ ИНЂИЈА,,100,152084,232250,131710,0,30164,65745,21432,14369,7388,93152,0,81240,86
8646708,JAVNO URBANISTIČKO PREDUZEĆE - U STEČAJU,Inđija,CARA DUŠANA 1,80179,Inđija,7111,Arhitektonska delatnost                                     ,malo,OPŠTINA INĐIJA,,0,661,2588,2395,0,94,2094,0,207,13,180,0,1872,4
20632348,JP INGRIN INĐIJA,Inđija,CARA DUŠANA 1,80179,Inđija,3811,Skupljanje otpada koji nije opasan,malo,SKUPŠTINA OPŠTINE INĐIJA,,100,,,,,,,,,,,,,
8411131,KOMUNALAC,Kanjiža,Narodni Park 5,80195,Kanjiža,3811,Skupljanje otpada koji nije opasan,malo,OPŠTINA KANJIŽA,,100,77179,76899,71418,3499,5894,27466,2618,31941,12,5469,151,0,40
8020981,JP ICK,Kikinda,Generala Drapšina 20,80209,Kikinda,6010,Emitovanje radio-programa                                   ,malo,SKUPŠTINA OPŠTINE KIKINDA,,100,19509,17870,17667,0,1599,11548,1229,3291,1,202,1639,0,21
8036446,JAVNO PREDUZEĆE AUTOPREVOZ SA PO KIKINDA,Kikinda,Đure Jakšića 2-6,80209,Kikinda,4931,Gradski i prigradski kopneni prevoz putnika                 ,srednje,СКУПШТИНА ОПШТИНЕ КИКИНДА,,100,261706,279991,256227,731,75744,103861,37445,38446,20902,2862,0,20929,199
8037043,6.OKTOBAR,Kikinda,Iđoški put 4,80209,Kikinda,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,Државни капитал,Lokalni nivo,100,245250,244796,225235,0,26524,111438,48677,38596,552,19009,75,0,136
8792739,"JP TOPLANA KIKINDA, TRG SRPSKIH DOBROVOLJACA 12",Kikinda,Miloša Velikog 48,80209,Kikinda,3530,Snabdevanje parom i klimatizacija                           ,malo,SKUPŠTINA OPŠTINE KIKINDA,,100,215255,231736,221582,0,163961,43215,4987,9419,8787,1367,0,16647,48
8029458,JAVNO PREDUZEĆE NAŠ STAN KOVAČICA,Kovačica,Janošikova 127,80217,Kovačica,7111,Arhitektonska delatnost                                     ,malo,SKUPŠTINA OPŠTINE KOVAČICA,,0,11577,11532,11302,0,2665,4455,652,3530,215,15,45,0,7
8077690,JKP ELAN KOVAČICA,Kovačica,Janošikova 123,80217,Kovačica,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SAVET MESNE ZAJEDNICE KOVAČICA,,0,18533,18395,18233,975,3670,8402,2789,2397,153,9,138,0,16
8128472,4. OKTOBAR,Debeljača,Trg Maršala Tita 1,80217,Kovačica,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,MESNA ZAJEDNICA DEBELJAČA,,0,13186,15813,14359,811,2712,6425,466,3945,87,1367,0,2627,13
8128472,,,,80217,,,,,SKUPŠTINA OPŠTINE KOVAČICA,,0,,,,,,,,,,,,,
8133662,RAD,Crepaja,Trg oslobođenja 11,80217,Kovačica,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINE KOVAČICA,,100,9583,9722,9344,0,2031,4618,1119,1576,300,78,0,139,10
8773378,BANAT,Uzdin,Trg Oslobođenja 1,80217,Kovačica,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINE KOVAČICA,,0,3210,3046,2863,30,779,1177,191,686,0,183,164,0,3
8786038,PADINA,Padina,TRG OSLOBOĐENJA 9,80217,Kovačica,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,Општина Ковачица,,0,8743,10488,10476,0,2171,6098,548,1659,12,0,0,1745,12
20360348,RADIO-TELEVIZIJA OPŠTINE KOVAČICA,Kovačica,?anošikova 127,80217,Kovačica,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,OPŠTINA KOVAČICA,,100,13690,13661,13661,0,611,8204,1565,3281,0,0,29,0,15
20432799,JP POSLOVNO REKREATIVNI CENTAR RELAX KOVAČICA,Kovačica,Vinogradska 2,80217,Kovačica,9311,Delatnost sportskih objekata                                ,malo,SKUPŠTINA OPŠTINE KOVAČICA,,,53920,55940,55574,1728,18804,19981,452,14609,1,365,0,2020,23
8252050,KOVINSKI KOMUNALAC SA PO KOVIN,Kovin,Sonje Marinković 6,80225,Kovin,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,Друштвени капитал,Lokalni nivo,100,146979,178474,161265,3388,24259,103813,13015,16790,2613,14596,0,31616,150
8646538,JP KOVIN-GAS KOVIN,Kovin,JNA 19,80225,Kovin,3522,Distribucija gasovitih goriva gasovodom                     ,srednje,SKUPŠTINA OPŠTINE KOVIN,,0,266998,276055,258601,228397,2314,17187,3968,6735,10309,7145,0,8897,22
8004790,JKP KOMUNALAC KULA,Kula,29. Novembra 4,80233,Kula,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINE KULA,,100,83117,83112,82816,0,12381,39405,5357,25673,295,1,4,0,61
8005052,JKP RADNIK SIVAC,Sivac,M. Tita 186,80233,Kula,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINE KULA,,100,29448,29434,29163,0,4846,17150,1645,5522,262,9,8,0,35
8005079,JKP VODOVOD CRVENKA,Crvenka,Petra Drapšina 1,80233,Kula,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,"SKUPŠTINA OPŠTINE KULA, KULA",,100,,,,,,,,,,,,,
8136050,JP ZAVOD ZA URBANIZAM KULA-ODŽACI,Kula,Lenjinova 8,80233,Kula,7111,Arhitektonska delatnost                                     ,malo,SKUPŠTINA OPŠTINE KULA,,0,22773,22632,22515,0,958,17983,790,2784,0,117,130,0,16
8136050,,,,80233,,,,,SKUPŠTINA OPŠTINE ODŽACI,,0,,,,,,,,,,,,,
20547987,JKP 8. AVGUST,Srpska Crnja,Kralja Aleksandra 60,80250,Nova Crnja,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINE NOVA CRNJA,,100,3942,618,618,0,182,61,0,375,0,0,2992,0,0
8259127,KJP KOMPRED NOVO MILOŠEVO,Novo Miloševo,Trg palih heroja 2-6,80268,Novi Bečej,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINE NOVI BEČEJ,,0,13986,13710,13462,0,2524,8476,970,1492,14,234,271,0,10
8285063,KOMUNALAC,Novi Bečej,Slobodana Perića 163,80268,Novi Bečej,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,СКУПШТИНА ОПШТИНА НОВИ БЕЧЕЈ,,0,147457,147419,146503,3510,81687,36935,8405,15966,704,212,38,0,44
8662959,JP RADIO NB NOVI BEČEJ,Novi Bečej,Maršala Tita 8,80268,Novi Bečej,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,OPŠTINA NOVI BEČEJ,,0,4519,4286,4270,0,394,2002,201,1673,6,10,220,0,5
8128260,JAVNO KOMUNALNO PREDUZEĆE 7. OKTOBAR NOVI KNEŽEVAC,Novi Kneževac,Karađorđeva 49,80276,Novi Kneževac,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,JAVNO KOMUNALNO PREDUZEĆE 7.OKTOBAR NOVI KNEŽEVAC,,0,119372,121348,119337,0,69345,40263,3331,6398,1238,773,0,2204,71
8023182,JKP INFORMATIKA NOVI SAD,Novi Sad,Bulevar Cara Lazara 3,80284,Novi Sad-grad,6110,Kablovske telekomunikacije                                  ,srednje,GRAD NOVI SAD,,,409915,391604,361923,13263,36216,206202,9764,96478,4599,25082,17727,0,165
8023182,,,,80284,,,,,Друштвени капитал,Lokalni nivo,,,,,,,,,,,,,,
8038210,NOVOSADSKA TOPLANA,Novi Sad,Vladimira Nikolića 1,80284,Novi Sad-grad,3530,Snabdevanje parom i klimatizacija                           ,veliko,"JAVNO KOMUNALNO PREDUZEĆE NOVOSADSKA TOPLANA  SA POTPUNOM ODGOVORNOŠĆU NOVI SAD, VLADIMIRA NIKOLIĆA 1",,0,5156405,4981908,4739824,0,3527834,388110,313748,510132,146667,95417,169219,0,309
8038210,,,,80284,,,,,Друштвени капитал,Lokalni nivo,0,,,,,,,,,,,,,
8038210,,,,80284,,,,,Државни капитал,Lokalni nivo,100,,,,,,,,,,,,,
8041083,VODOVOD I KANALIZACIJA,Novi Sad,Masarikova 17,80284,Novi Sad-grad,3600,"Skupljanje, prečišćavanje i distribucija vode               ",veliko,Државни капитал,Lokalni nivo,100,1467166,1825114,1782760,0,226076,759969,534356,262359,3730,38624,0,359315,661
8041822,JGSP NOVI SAD,Novi Sad,Futoški put 46,80284,Novi Sad-grad,4931,Gradski i prigradski kopneni prevoz putnika                 ,veliko,NARODNI ODBOR GRADA NOVOG SADA,,100,2294623,2396356,2284464,0,680140,1314318,190154,99852,50685,61207,0,111372,1257
8042292,FRUŠKA GORA,Sremska Kamenica,Zmajev trg 1,80284,Novi Sad-grad,9104,Delatnost botaničkih i zooloških vrtova i zaštita prirodnih vrednosti,srednje,AUTONOMNA POKRAJINA VOJVODINA,,100,329761,329327,313829,149,21150,136119,29862,126549,1312,14186,70,0,160
8055432,JKP GRADSKO ZELENILO NOVI SAD,Novi Sad,BULEVAR MIHAJLA PUPINA 25,80284,Novi Sad-grad,8130,Usluge uredjenja i održavanja okoline                        ,veliko,SKUPŠTINA GRADA,,100,491956,500038,477635,11721,73502,280351,21136,90925,8964,13439,0,10225,387
8055475,JKP LISJE SA POTPUNOM ODGOVORNOŠĆU NOVI SAD,Novi Sad,Narodnog fronta 53,80284,Novi Sad-grad,9603,Pogrebne i srodne delatnosti                                ,veliko,SKUPŠTINA GRADA NOVOG SADA,,100,616507,614452,578036,18673,119718,305439,37440,96766,20721,15695,2378,0,361
8066531,JKP ČISTOĆA NOVI SAD,Novi Sad,Sentandrejski put 3,80284,Novi Sad-grad,3811,Skupljanje otpada koji nije opasan,veliko,SKUPŠTINA GRADA NOVOG SADA,,0,1205290,1262522,1063560,0,165440,671565,91205,135350,44918,154044,0,54053,643
8073074,JKP TRŽNICA NOVI SAD,Novi Sad,Žike Popovića 4,80284,Novi Sad-grad,6820,Iznajmljivanje vlastitih ili iznajmljenih nekretnina i upravljanje njima,srednje,SKUPŠTINA GRADA NOVOG SADA,,100,377372,377182,355209,146,14425,252587,33938,54113,349,21624,1963,0,191
8113700,JP URBANIZAM  NOVI SAD,Novi Sad,Bulevar Cara Lazara 3,80284,Novi Sad-grad,7111,Arhitektonska delatnost                                     ,srednje,RO URBIS  NOVI SAD,,0,231533,225842,223125,0,6719,175327,7721,33358,249,2468,6022,0,103
8113700,,,,80284,,,,,SKUPŠTINA GRADA NOVOG SADA,,0,,,,,,,,,,,,,
8114854,STAN,Novi Sad,Lasla Gala 22,80284,Novi Sad-grad,4329,Ostali instalacioni radovi u gradjevinarstvu                 ,srednje,Државни капитал,Lokalni nivo,100,678522,703925,555979,0,92198,324765,11813,127203,96169,51777,0,32899,463
8157359,JP SPORTSKI I POSLOVNI CENTAR VOJVODINA  NOVI SAD,Novi Sad,Sutjeska 2,80284,Novi Sad-grad,9311,Delatnost sportskih objekata                                ,veliko,SKUPŠTINA GRADA NOVOG SADA,,0,595484,679739,663115,22,122096,405343,36991,98663,1870,14754,0,85539,320
8157359,,,,80284,,,,,SKUPŠTINA SAMOUPRAVNE INTERESNE ZAJEDNICE ZA FIZIČKU KULTURU GRADA NOVOG SADA,,0,,,,,,,,,,,,,
8171963,PUT,Novi Sad,Rumenačka 150/a,80284,Novi Sad-grad,4211,Izgradnja puteva i autoputeva                               ,veliko,KOMUNALNO PREDUZEĆE VODOVOD,,0,1391074,1406934,1364104,0,377322,434544,77410,474828,29780,13050,0,15813,413
8171963,,,,80284,,,,,SKUPŠTINA GRADA NOVI SAD,,0,,,,,,,,,,,,,
8691193,JP APOLO NOVI SAD,Novi Sad,Trg Slobode 3,80284,Novi Sad-grad,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,SKUPŠTINA GRADA NOVOG SADA,,0,78102,78812,77593,0,2267,56352,1966,17008,43,1176,0,710,69
8761809,VODE VOJVODINE,Novi Sad,Bulevar Mihajla Pupina 25,80284,Novi Sad-grad,7112,Inženjerske delatnosti i tehničko savetovanje               ,veliko,СКУПШТИНА АП ВОЈВОДИНА,,100,4405434,4382168,3355006,0,78364,525541,349255,2401846,1801,1025361,37200,0,449
8762198,JP VOJVODINAŠUME PETROVARADIN,Petrovaradin,Preradovićeva 2,80284,Novi Sad-grad,210,Gajenje šuma i ostale šumarske delatnosti                   ,veliko,AUTONOMNA POKRAJINA VOJVODINA,,100,2908543,2857954,2738312,8125,330452,1282620,760280,356835,40345,79297,18707,0,1655
8831149,JKP PARKING SERVIS NOVI SAD,Novi Sad,Filipa Višnjića 47,80284,Novi Sad-grad,5221,Uslužne delatnosti u kopnenom saobraćaju                    ,srednje,SKUPŠTINA GRADA NOVOG SADA,,100,357034,345121,272944,0,32812,146542,26322,67268,4256,67921,11818,0,178
8143099,JP MLADOST OPOVO,Opovo,JNA 7,80292,Opovo,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,SKUPŠTINA OPŠTINA OPOVO,,,38943,38628,37650,0,10593,20423,1771,4863,667,311,183,0,38
8063753,JKP USLUGA ODŽACI,Odžaci,Železnička 45,80306,Odžaci,3811,Skupljanje otpada koji nije opasan,malo,Државни капитал,Lokalni nivo,0,75230,82467,74886,1642,20705,28809,7408,16322,900,6681,0,7237,48
8220441,INFORMATIVNI CENTAR,Odžaci,Jurija Gagarina 20,80306,Odžaci,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,OPŠTINA ODŽACI,,0,6622,6618,6553,0,289,4849,267,1148,65,0,4,0,7
8006148,ATP PO PANČEVO,Pančevo,JNA 33,80314,Pančevo-grad,4931,Gradski i prigradski kopneni prevoz putnika                 ,veliko,SKUPŠTINA OPŠTINE PANČEVO,,100,588872,627399,573612,0,185540,309015,35797,43260,239,53548,0,37783,452
8077568,JKP MLADOST PANČEVO,Pančevo,Miloša Trebinjca 3,80314,Pančevo-grad,8130,Usluge uredjenja i održavanja okoline                        ,srednje,OPŠTINA PANČEVO,,0,91274,98488,97586,0,31632,39872,9888,16194,161,741,0,7214,54
8393346,RTV PANČEVO,Pančevo,Dimitrija Tucovića 2,80314,Pančevo-grad,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,OPŠTINA OPOVO,,0,85750,85729,69861,0,6104,39637,4372,19748,78,15790,19,0,58
8393346,,,,80314,,,,,OPŠTINA PANČEVO,,0,,,,,,,,,,,,,
8487502,JKP VODOVOD I KANALIZACIJA PO PANČEVO,Pančevo,Oslobođenja 15,80314,Pančevo-grad,3600,"Skupljanje, prečišćavanje i distribucija vode               ",veliko,GRAD PANČEVO,,100,451572,556744,525970,0,64852,245508,127051,88559,42,30732,0,104808,263
8487529,HIGIJENA,Pančevo,Cara Lazara 57,80314,Pančevo-grad,3811,Skupljanje otpada koji nije opasan,veliko,Државни капитал,Lokalni nivo,100,501580,496382,427614,4241,51622,267452,31380,72919,14014,54754,95,0,361
8487537,ZELENILO,Pančevo,Dimitrija Tucovića 7 a,80314,Pančevo-grad,8130,Usluge uredjenja i održavanja okoline                        ,srednje,SKUPŠTINA OPŠTINA PANČEVO,,0,436007,435383,428581,20003,45929,265745,23229,73675,678,6124,121,0,340
8488754,JKP GREJANJE PO PANČEVO,Pančevo,Cara Dušana 7,80314,Pančevo-grad,3530,Snabdevanje parom i klimatizacija                           ,srednje,GRAD PANČEVO,,0,716096,776485,694610,0,519688,114689,35519,24714,40083,41792,0,65462,138
8584281,KOMBREST,Banatski Brestovac,Maršala Tita 4a,80314,Pančevo-grad,8130,Usluge uredjenja i održavanja okoline                        ,malo,MESNA ZAJEDNICA BANATSKI BRESTOVAC,,100,,,,,,,,,,,,,
8588147,JKP DOLOVI PO DOLOVO,Dolovo,Maršala Tita 5,80314,Pančevo-grad,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,ODBOR MESNE ZAJEDNICE MITA VUKOSAVLJEV,,100,13468,13233,12809,0,3226,6837,521,2225,338,86,242,0,15
8594872,JKP OMOLJICA OMOLJICA,Omoljica,Patrijarha Arsenija Čarnojevića 1,80314,Pančevo-grad,3811,Skupljanje otpada koji nije opasan,malo,MESNA ZAJEDNICA,,100,10628,12449,12439,0,1719,8270,1000,1450,0,10,0,1821,15
8597642,JPK VOD-KOM JABUKA PO,Jabuka,Trg Borisa Kidriča 1,80314,Pančevo-grad,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,"MESNA ZAJEDNICA JABUKA , TRG BORISA KIDRIČA 1",,100,14222,14154,13660,0,2770,7415,145,3330,2,492,61,0,12
8603162,GLOGONJ,Glogonj,Beogradska 7,80314,Pančevo-grad,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,ODBOR MESNE ZAJEDNICE GLOGONJ,,100,8363,8777,8770,0,1422,5777,572,999,7,0,0,414,10
8685029,JKP KAČAREVO KAČAREVO,Kačarevo,Maršala Tita 37,80314,Pančevo-grad,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,MESNA ZAJEDNICA KAČAREVO,,100,19880,22135,21152,0,4662,12654,1051,2785,15,968,0,2255,23
8271356,SAVA,Pećinci,Slobodana Bajića 5,80322,Pećinci,3530,Snabdevanje parom i klimatizacija                           ,malo,SKUPŠTINA OPŠTINE PEĆINCI,,100,47273,44670,43410,0,13080,16803,2006,11521,59,1201,2343,0,21
20585439,JKP KANALIZACIJA PEĆINCI PEĆINCI,Pećinci,INDUSTRIJSKA ZONA ORAČKO POLJE bb,80322,Pećinci,3811,Skupljanje otpada koji nije opasan,malo,OPŠTINA PEĆINCI,,100,562,743,743,0,7,587,0,149,0,0,0,181,8
8027021,STAMBENO,Ruma,JNA 144,80357,Ruma,3530,Snabdevanje parom i klimatizacija                           ,malo,SKUPŠTINA OPŠTINA RUMA,,100,113879,110826,97521,0,66131,23360,2578,5452,1345,11960,3053,0,31
8099545,VODOVOD,Ruma,Orlovićeva bb,80357,Ruma,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,SKUPŠTINA OPŠTINA RUMA,,100,193687,220998,212454,0,48829,94817,27485,41323,5681,2863,0,27077,147
8099553,KOMUNALAC,Ruma,Jelenačka 2,80357,Ruma,3811,Skupljanje otpada koji nije opasan,srednje,SKUPŠTINA OPŠTINA RUMA,,100,157473,151474,140251,4562,18200,89977,6386,21126,777,10446,6564,0,140
